10 43
15 94
20 216
25 421
30 743
35 1177
40 1767
45 2508
50 3393
55 4495
60 2618
65 2477
70 3141
75 3889
80 4689
85 5622
90 6841
95 7845
100 9458
105 10942
110 12359
115 14473
120 16287
125 18412
130 20473
135 23222
140 25447
145 28429
150 31533
155 34951
160 38047
165 42565
170 46142
175 50466
180 55201
185 59938
190 65671
195 70146
200 76122
205 81038
210 87771
215 93492
220 100619
225 108001
230 115597
235 122255
240 131115
245 139117
250 147738
255 156092
260 166601
265 177204
270 184859
275 196563
280 208281
285 216036
290 231782
295 241382
300 255014
