10 15
15 34
20 75
25 135
30 251
35 380
40 573
45 800
50 1161
55 1497
60 1967
65 2528
70 3117
75 3792
80 4640
85 5687
90 6876
95 8091
100 9323
105 10748
110 12356
115 14249
120 16179
125 18247
130 20787
135 23101
140 25587
145 28388
150 31982
155 35126
160 38341
165 42926
170 46648
175 51000
180 55039
185 59798
190 65305
195 70588
200 75687
205 81306
210 87113
215 93173
220 99220
225 106810
230 114303
235 121736
240 130906
245 139314
250 148601
255 168669
260 166921
265 176010
270 187116
275 197246
280 207376
285 220107
290 231587
295 243903
300 257276
