10 13
15 36
20 70
25 144
30 233
35 382
40 582
45 827
50 1132
55 1482
60 1939
65 2530
70 3160
75 4018
80 4780
85 5690
90 6784
95 7972
100 9314
105 10850
110 12602
115 14422
120 16035
125 18099
130 20501
135 23100
140 25517
145 28948
150 31275
155 34796
160 38322
165 42143
170 46618
175 51062
180 54594
185 58994
190 65916
195 73550
200 75964
205 79577
210 87657
215 93620
220 99982
225 107546
230 113709
235 122511
240 130011
245 136966
250 148584
255 158256
260 167444
265 176400
270 187248
275 196002
280 205783
285 215365
290 230184
295 242283
300 256310
