10 12
15 33
20 72
25 138
30 246
35 392
40 582
45 840
50 1122
55 1526
60 2031
65 2560
70 3235
75 3877
80 4782
85 5710
90 6823
95 8123
100 9239
105 11016
110 12716
115 14304
120 16545
125 18495
130 21261
135 23356
140 26182
145 29559
150 32811
155 36228
160 39738
165 43588
170 47556
175 52380
180 57202
185 61793
190 67156
195 71242
200 77115
205 83314
210 89225
215 93874
220 100879
225 107579
230 114743
235 121905
240 131314
245 137769
250 147522
255 155241
260 164058
265 175471
270 185553
275 194987
280 205815
285 215193
290 228950
295 242183
300 250580
