10 12
15 32
20 74
25 135
30 255
35 381
40 574
45 812
50 1104
55 1495
60 1962
65 2539
70 3203
75 3884
80 4703
85 5581
90 6706
95 7923
100 9494
105 11572
110 13136
115 15325
120 16645
125 18435
130 20801
135 22777
140 25657
145 28471
150 31790
155 35552
160 38813
165 42271
170 46607
175 50296
180 55489
185 60053
190 78699
195 75843
200 75433
205 82196
210 88628
215 95384
220 100444
225 107528
230 115073
235 123774
240 131861
245 138163
250 148555
255 158066
260 166180
265 176237
270 186754
275 198722
280 207776
285 218577
290 232759
295 243275
300 255441
