10 13
15 32
20 71
25 138
30 233
35 393
40 556
45 807
50 1118
55 1489
60 1991
65 2510
70 3105
75 3918
80 4688
85 5566
90 6735
95 7839
100 9287
105 10631
110 12453
115 13993
120 16306
125 18213
130 20212
135 22897
140 25552
145 28442
150 31884
155 35472
160 38524
165 42300
170 46241
175 49895
180 54648
185 59018
190 66353
195 73641
200 76190
205 81259
210 87371
215 94189
220 100529
225 107344
230 114842
235 122941
240 130716
245 138815
250 147107
255 156736
260 166818
265 177015
270 186770
275 196543
280 207118
285 218207
290 230444
295 244133
300 256106
